Период,Сотрудник,Вид учета времени,Дни,Организация
29.03.2022,VAKZ,Явка,1.00,"ОП ""Азов"""
29.03.2022,OLTA,Явка,1.00,"ОП ""Азов"""
29.03.2022,SERS,Явка,1.00,"ОП ""Азов"""
29.03.2022,ALBO,Явка,1.00,"ОП ""Азов"""
29.03.2022,EGSO,Явка,1.00,"ОП ""Азов"""
29.03.2022,SEVE,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,MAEV,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,PAZH,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,AIZA,Отпуск неоплачиваемый с разрешения работодателя,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,RKAR,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,SKOL,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,DKOR,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,SEKU,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,RUPR,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,AUPR,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,ANSV,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,KOSK,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,ATUR,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,EVAB,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,KOAN,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,IGGO,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,ANDA,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,ALZI,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,ALIG,Больничный,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,VAIG,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,VAKO,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,SELE,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,LERA,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,AXSI,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,GETR,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,YUTK,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,SISH,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,VAKR,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,ACHU,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,MITA,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,ALKE,Отпуск неоплачиваемый с разрешения работодателя,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,AKUR,Отпуск неоплачиваемый с разрешения работодателя,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,IVSI,Отпуск неоплачиваемый с разрешения работодателя,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,YEAV,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,MABY,Отпуск неоплачиваемый с разрешения работодателя,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,ALGA,Отпуск неоплачиваемый с разрешения работодателя,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,OLDO,Отпуск неоплачиваемый с разрешения работодателя,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,LEZA,Отпуск неоплачиваемый с разрешения работодателя,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,ALKO,Отпуск неоплачиваемый с разрешения работодателя,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,DMPI,Отпуск неоплачиваемый с разрешения работодателя,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,SAST,Отпуск неоплачиваемый с разрешения работодателя,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,ANFO,Отпуск неоплачиваемый с разрешения работодателя,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,ANSH,Отпуск неоплачиваемый с разрешения работодателя,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,DESE,Отпуск неоплачиваемый с разрешения работодателя,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,MAER,Отпуск неоплачиваемый с разрешения работодателя,1.00,"ОП ""Каменск-Красносулинский"""
29.03.2022,DMMO,Явка,1.00,"ОП ""Кольская"""
29.03.2022,NISO,Явка,1.00,"ОП ""Кольская"""
29.03.2022,MKRS,Явка,1.00,"ОП ""Кольская"""
30.03.2022,AKOR,Явка,1.00,"ОП ""Азов"""
30.03.2022,VAKZ,Явка,1.00,"ОП ""Азов"""
30.03.2022,OLTA,Явка,1.00,"ОП ""Азов"""
30.03.2022,SERS,Явка,1.00,"ОП ""Азов"""
30.03.2022,ALBO,Явка,1.00,"ОП ""Азов"""
30.03.2022,EGSO,Явка,1.00,"ОП ""Азов"""
30.03.2022,SEVE,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,MAEV,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,PAZH,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,AIZA,Отпуск неоплачиваемый с разрешения работодателя,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,RKAR,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,SKOL,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,DKOR,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,SEKU,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,RUPR,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,AUPR,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,ANSV,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,KOSK,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,ATUR,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,EVAB,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,KOAN,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,IGGO,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,ANDA,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,ALZI,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,ALIG,Больничный,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,VAIG,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,VAKO,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,SELE,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,LERA,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,AXSI,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,GETR,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,YUTK,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,SISH,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,VAKR,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,ACHU,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
30.03.2022,MITA,Командировка,1.00,"ОП ""Каменск-Красносулинский"""
